county_code,D2,D1,reform_pivot,gdp_growth_outcome,ln_gdppc_outcome,fiscal_autonomy_pre,primary_ratio_pre,secondary_ratio_pre,ln_pop_pre,gov_scale_pre,region_val
620922,1,0,2009,18.983688,10.502669,.21635535,26.903784,35.346622,2.4241328,9.3185406,3
620923,0,0,2007,35.046844,11.652081,.26633462,7.4697499,63.63868,0,34.256573,3
620924,0,0,2007,24.443422,11.080692,.19392313,6.462266,60.154716,0,34.178383,3
620981,1,0,2011,-.3185266,11.249084,.17242691,6.2319775,72.376816,2.8332813,6.7531929,3
620982,1,0,2007,19.625509,10.320045,.23696026,29.455919,19.931952,2.8903718,9.3401089,3
621021,1,0,2009,12.855459,10.290302,.40532681,6.3033667,84.634369,3.4749498,8.2012968,3
621022,1,0,2011,28.201845,9.8681335,.10153227,19.028334,50.932987,3.5310848,43.520428,3
621023,1,0,2009,16.518003,10.912135,.12890396,5.632144,85.34111,2.5623753,10.028076,3
621024,1,0,2011,22.258465,10.297543,.077083349,28.849335,44.369846,2.8232625,42.052612,3
621025,1,0,2011,16.345804,9.4899187,.092115395,32.997066,26.450464,3.9556851,41.105228,3
621027,1,0,2007,29.812428,8.519309,.11915339,45.632084,18.053019,3.9382982,34.745209,3
621121,1,0,2009,24.566128,8.5714741,.033940207,46.890427,9.4088907,3.8336291,47.417484,3
621122,1,0,2009,18.369621,9.0733643,.10671549,28.141199,32.651253,3.8951356,26.741659,3
621123,1,0,2011,15.620851,8.8298931,.036917608,47.885452,8.9516869,3.5524786,61.336811,3
621124,1,0,2007,21.022209,8.4661217,.19249785,37.749081,29.892557,3.9765227,25.42729,3
621125,1,0,2011,17.708708,9.0079784,.042560544,42.041214,10.923155,2.9812906,68.365891,3
621126,1,0,2009,16.82826,8.3630648,.063363492,46.813545,20.516779,3.8012719,40.44981,3
621221,1,0,2011,14.863682,9.7459755,.12122407,23.496756,39.265808,3.2516239,47.567493,3
621222,1,0,2011,14.690147,9.0657406,.046789508,25.432529,39.661251,3.176662,148.23213,3
621223,1,0,2009,21.694948,8.3577223,.032617826,34.609241,24.912872,3.3585863,83.327904,3
621224,1,0,2011,17.317356,9.0101585,.034093954,32.58934,25.923906,2.9701953,141.90399,3
621225,1,0,2009,11.620332,8.4637918,.10202726,26.970194,29.995907,3.6800125,55.46497,3
621226,1,0,2007,21.019829,7.9584336,.055835195,45.679684,16.835396,3.9512436,43.44833,3
621227,1,0,2011,13.675841,9.7834969,.11831298,33.267677,37.891556,3.0879984,44.211784,3
621228,1,0,2011,16.113825,9.3549929,.025713647,38.200214,13.759649,1.6094379,130.83122,3
622901,0,0,2007,9.4242239,9.2150869,.23988937,15.374923,23.676079,3.0445225,17.534679,3
622921,0,0,2007,19.464169,8.2498789,.054327793,35.276825,23.199371,3.6286967,28.245853,3
622922,1,0,2011,15.610116,8.7445669,.038564544,37.053246,16.374569,3.2279253,72.04039,3
622923,1,0,2009,14.022925,9.5868225,.17181204,15.87969,62.996986,2.9923823,28.550039,3
622924,1,0,2011,14.291337,8.7320318,.04769133,23.023457,26.251593,3.11393,74.875992,3
622925,0,0,2007,14.648488,8.1333561,.06316027,43.765141,15.949049,2.9786346,42.985619,3
622926,0,0,2007,14.010158,7.8466482,.035020661,36.234825,22.01833,3.2958369,54.126827,3
622927,0,0,2007,13.409663,7.8795815,.045177869,40.485088,17.108263,3.1354942,53.491688,3
623001,0,0,2007,19.820198,9.597806,.11442728,12.025901,24.401518,2.1187027,38.708164,3
623021,1,0,2009,23.700958,8.8942232,.034283165,29.156086,15.810937,2.7080503,80.531021,3
623022,1,0,2011,13.623681,9.3538256,.038593076,35.209682,22.024158,2.344208,106.3912,3
623023,1,0,2011,15.467975,9.1053019,.019516323,32.729939,16.764139,2.6167271,155.15068,3
623024,1,0,2011,15.79472,9.6844692,.060662478,28.585619,26.50775,1.6896348,108.73719,3
623025,1,0,2011,5.158329,10.036699,.20008641,31.568504,39.048199,1.5888128,51.338104,3
623026,1,0,2011,12.404639,9.9740734,.37423968,34.555489,35.18512,1.2262764,37.331512,3
623027,0,0,2007,21.973818,9.0063124,.049808949,43.336201,18.781267,2.0794415,55.471794,3
630121,0,0,2007,8.7858648,9.645978,.38459584,8.2450333,80.381035,3.7666478,9.3063068,3
630123,1,0,2007,16.061394,9.2673483,.16187111,19.356834,51.241013,2.6043587,28.841103,3
630222,0,0,2007,17.895544,8.6275692,.12444907,19.436119,40.573032,3.6232002,23.362808,3
630223,0,0,2007,22.843679,9.063633,.14238834,27.924242,32.483788,3.6236544,21.029913,3
630224,0,0,2007,15.619386,8.9008713,.13867046,17.913202,57.608669,3.1572621,25.403231,3
630225,0,0,2007,9.3234549,8.8426495,.19278824,18.650126,47.900341,2.4574397,28.263123,3
632221,0,0,2007,16.997513,9.0398178,.15109305,32.187202,35.830093,2.7209413,22.258556,3
632222,0,0,2007,18.348974,9.6203413,.12685786,29.599926,40.190445,1.5356847,24.985386,3
632223,0,0,2007,180.69765,10.530345,.13168667,9.5927858,53.705082,1.1983948,44.824875,3
632224,0,0,2007,19.851147,9.4216003,.1322763,38.166363,14.492866,1.3905079,29.197044,3
632321,0,0,2007,13.344403,9.3750496,.07602711,28.658873,17.679718,2.0449684,24.329742,3
632322,0,0,2007,16.977032,10.15236,.26890841,7.4391799,81.30072,1.6461855,13.137088,3
632323,0,0,2007,20.939617,9.0479355,.018000409,67.537956,5.4428945,1.7529653,32.225151,3
632324,0,0,2007,18.078892,9.6607304,.059270285,66.442543,9.9992838,1.1992782,27.432755,3
632521,0,0,2007,16.337517,9.6257849,.12907711,17.072777,46.760834,2.4944041,31.31941,3
632522,0,0,2007,19.44743,9.2094307,.053633299,59.067871,15.937691,1.6263952,33.565937,3
632523,0,0,2007,23.164009,9.4075241,.19638042,15.718901,61.806797,2.2703643,21.776346,3
632524,0,0,2007,22.189066,9.5142937,.092833184,46.456593,28.933397,1.8223257,26.430992,3
632525,0,0,2007,18.706194,9.119978,.055632096,54.308407,18.254845,1.9319733,34.766964,3
632621,0,0,2007,24.635988,9.6770144,.030657345,13.062421,20.852083,1.3663071,65.995354,3
632622,0,0,2007,9.6137676,8.5846386,.045901481,54.685532,10.36513,.89673024,61.289276,3
632623,0,0,2007,5.2129812,8.2055387,.023114283,49.623753,12.934226,.90897727,71.881195,3
632624,0,0,2007,7.748385,8.350337,.027889522,62.438065,7.7141814,.91426617,79.425781,3
632625,0,0,2007,9.5388641,8.6545782,.02181438,52.700222,9.0605278,.78379959,64.23391,3
632626,0,0,2007,20.573269,8.8554621,.017818416,65.374237,6.3962088,.23887731,94.727608,3
632701,0,0,2007,17.527763,8.7992182,.11594564,56.40115,22.014631,2.1742404,46.50956,3
632722,0,0,2007,29.674421,9.3303204,.026588874,84.972,6.3235092,1.5016127,19.493921,3
632723,0,0,2007,90.975288,8.764349,.043824263,52.928848,26.39142,1.5086644,57.210186,3
632724,0,0,2007,13.325979,9.5369291,.018135242,69.688553,10.317241,.92629743,32.632988,3
632725,0,0,2007,8.24683,8.8161631,.014418053,73.600121,10.163413,1.881531,49.17802,3
632726,0,0,2007,69.012383,9.5706863,.029491888,63.623798,13.314122,.92368948,38.338516,3
632801,0,0,2007,36.010071,11.250768,.71353453,1.1039968,69.501839,2.4308043,6.5976477,3
632802,0,0,2007,23.170246,10.377481,.19061831,6.8124199,36.853588,1.8402517,15.020649,3
632821,0,0,2007,53.054829,10.060358,.13079272,28.924616,52.746788,2.2940121,47.94141,3
632822,0,0,2007,23.621336,9.2917881,.14403209,34.416538,36.128963,1.9315435,31.611876,3
632823,0,0,2007,48.104664,11.204638,.54018623,33.051514,40.491863,.62951541,30.045553,3
