county_code,D2,ln_gdppc_outcome,cate_lngdp,cate_lower,cate_upper,fiscal_autonomy_pre
140722,1.0,9.5381842,-0.13236775206806684,-0.3111320388007571,0.04639653466462343,0.33097327
140723,1.0,9.6147499,-0.0731670608273518,-0.23745698173686386,0.09112286008216022,0.39773601
140724,0.0,9.3724823,0.10626046289136326,-0.05656296485192458,0.2690838906346511,0.30413553
140725,0.0,10.155909,-0.17292485584118822,-0.37381619423270435,0.027966482550327854,0.43449685
140727,0.0,9.5894985,0.012583541393961895,-0.13140786178051045,0.1565749445684342,0.35447419
140728,0.0,9.4270296,0.15901862538731848,0.03445783102012022,0.2835794197545167,0.32893601
140729,0.0,10.634968,0.34453846719210013,0.10437870210591266,0.5846982322782875,0.64458865
140781,1.0,10.938807,0.06999156917187221,-0.21157045599843632,0.3515535943421807,0.53188491
140821,0.0,9.379117,0.0921310830083808,-0.07782278210832708,0.26208494812508865,0.19925383
140822,0.0,8.8487463,0.20122685514929728,0.1090517406417109,0.29340196965688364,0.11424876
140823,0.0,9.8827219,0.02371683518975587,-0.1898811008776338,0.2373147712571455,0.35475793
140824,0.0,9.3693943,0.030435317642403703,-0.12436414588989705,0.18523478117470443,0.18425597
140825,0.0,9.3843021,0.13379737042361484,0.01347498149578609,0.25411975935144354,0.19374287
140827,0.0,9.1265917,-0.19482428442681154,-0.4793747770245199,0.08972620817089677,0.12787445
140828,0.0,8.6175995,0.2585901575502021,0.14408803297504247,0.37309228212536166,0.099095501
140829,1.0,8.844965,0.010265469876383548,-0.1658086310473596,0.18633957080012664,0.090795808
140830,0.0,9.307991,0.1840569945352435,0.06705090426813635,0.3010630848023506,0.14329746
140881,1.0,10.360128,0.1257601149875569,-0.020789699719417215,0.272309929694531,0.19806591
140882,0.0,10.794669,0.21656788556350648,-0.08291966980273968,0.5160554409297525,0.8441599
140921,0.0,9.4489479,0.013547286794754143,-0.14235060231421254,0.16944517590372077,0.23651375
140922,1.0,8.8118439,0.21827485915033762,0.03376244771630299,0.4027872705843722,0.16012685
140923,1.0,9.5234766,-0.06644502675747432,-0.24655862049177607,0.11366856697682737,0.31445876
140924,1.0,9.2302246,0.010440761786146169,-0.18333851378459118,0.20422003735688346,0.22543991
140925,1.0,9.4444885,-0.13225307803247333,-0.2541223165695704,-0.010383839495376301,0.41419664
140926,1.0,8.9056873,0.07599370441763043,-0.10628377857601964,0.2582711874112804,0.1672962
140927,1.0,8.8899612,0.1420598919993914,-0.016390431225415614,0.3005102152241984,0.12681726
140928,1.0,9.0461025,0.196232286015519,0.03648336667847055,0.35598120535256744,0.11818932
140929,1.0,9.1637526,0.14878698122102918,0.003951669107196687,0.2936222933348617,0.08318384
140930,1.0,10.182791,-0.09289100804011596,-0.33078948424253984,0.14500746816230786,0.37917623
140931,1.0,10.095861,-0.1648168751301391,-0.5065978957642676,0.17696414550398942,0.62886316
140932,1.0,9.4641628,-0.19738367121669143,-0.37186047059683436,-0.02290687183654852,0.16405219
140981,1.0,10.412204,0.027262435655586614,-0.1696405588238238,0.22416543013499698,0.37078673
141021,0.0,10.106016,-0.053691891969034344,-0.26773946609338145,0.1603556821553127,0.26878545
141022,0.0,9.7945175,0.10335267373007717,-0.15655236812745166,0.36325771558760594,0.48540962
141023,0.0,9.8890867,0.09434169677349225,-0.0805016536490697,0.26918504719605413,0.44369519
141024,0.0,9.652401,0.11010204401838841,-0.11889299428641745,0.33909708232319424,0.42299211
141025,0.0,10.869157,0.04580298658250115,-0.1600178446949824,0.25162381785998467,0.42175621
141026,0.0,10.499377,-0.09324296382296637,-0.32274432370498285,0.13625839605905002,0.24666534
141027,0.0,9.7590837,-0.06985231700104677,-0.28725482444549977,0.14755019044340614,0.38256282
141028,1.0,9.1514635,-0.2398471888778495,-0.5213338909819367,0.0416395132262376,0.082718119
141029,0.0,9.926136,0.17379155814599656,-0.09589049331257676,0.44347360960456983,0.54842019
141030,1.0,8.6116724,0.045155530047221504,-0.14703573783238794,0.23734679792683092,0.035653412
141031,1.0,8.8234921,0.07605182444990888,-0.03566086107278715,0.18776450997260488,0.074173771
141032,1.0,8.602046,0.12073563271649412,-0.06369692857376127,0.3051681940067495,0.035897695
141033,0.0,9.9868259,0.009306196102061293,-0.23232333661759247,0.250935728821715,0.395403
141034,1.0,9.1586628,-0.20891487270673892,-0.5203508139269926,0.10252106851351456,0.19541474
141081,1.0,10.771336,-0.05122713481717511,-0.3217855537918663,0.21933128415751602,0.36427006
141082,0.0,9.8801804,0.2650740816119388,7.47163198329126e-05,0.5300734469040447,0.56938511
141121,0.0,9.0928526,0.13626957312877153,-0.06441228010578509,0.3369514263633281,0.2499534
141122,0.0,9.9997511,0.26649181272598454,-0.01027253307667858,0.5432561585286476,0.64919639
141123,1.0,8.9396276,0.08560002625549146,-0.1514516539073238,0.32265170641830665,0.10467695
141124,1.0,8.2724295,0.1914604723605393,-0.00998002376382276,0.3929009684849013,0.075104848
141125,0.0,10.680925,0.24744792120797854,0.08889595429352024,0.4059998881224368,0.53259033
141126,1.0,8.2265339,0.1516274325558129,-0.04617834791024625,0.349433213021872,0.04990517
141127,1.0,8.7381601,-0.13312566962754957,-0.32853559176296854,0.0622842525078694,0.117052
141128,1.0,9.2812567,-0.14693032033906306,-0.36130069473452087,0.0674400540563947,0.11963453
141129,1.0,10.325291,-0.015739069456095933,-0.2667143812177742,0.23523624230558227,0.39089856
