year,county_code,D1,D2,gdp_growth_pc,ln_fiscal_exp_pc,fiscal_autonomy,primary_ratio,secondary_ratio,ln_pop,gov_scale,region,gdp_growth_pc_w,D2_w,D1_w,fiscal_autonomy_w,ln_fiscal_exp_pc_w,primary_ratio_w,secondary_ratio_w,ln_pop_w,gov_scale_w
2019,140428,0,0,3.871054159039157,8.982619747790931,0.5229788397771169,7.592689217277053,64.44318312639,3.603702756706343,16.75459300823783,中部,-12.451560375952546,-0.13858717763568912,-0.10196917324551685,0.09704343571183222,0.06481005387061464,-6.4476797512444675,14.467286659658368,0.0037465078668199093,-5.387521528438471
2020,140428,0,0,28.87293672627235,8.997703421620528,0.5375714945349022,5.921144590155353,65.65293974495981,3.602776755060525,16.52270374452099,中部,10.322262333190832,-0.13843987351559484,-0.10232945903528551,0.13752737911211033,0.04503087831093038,-9.478801635657524,16.616152079510165,0.003483455052479554,-4.962910572934451
2021,140428,0,0,42.05663586938395,8.865600169951865,0.7272790385535105,5.736941961191275,71.12116735123917,3.60004824040732,10.26961725994082,中部,22.559905590597978,-0.1547105285318244,-0.09576916794266811,0.28304192461602834,-0.03616852404903563,-9.410112223018604,21.15761859981116,0.002953381683174297,-6.330319845364056
2022,140428,0,0,20.05400328715661,9.254895066969622,0.7630396683020644,5.170586126695399,74.94315463040923,3.610917912644224,12.89988912693715,中部,7.131284836645554,-0.1622244291204962,-0.09381545318781648,0.32744832765887333,0.2843040833915161,-10.069269599232195,24.661810667104543,0.015131280160215827,-3.8418054879515116
2001,140429,0,0,8.790072388831438,5.997280932429422,0.3246538051840455,42.74911629155667,34.38632601011231,3.044522437723423,18.9024117410175,中部,-4.21023232446647,-0.39565103853631833,0.2139831243522171,-0.1470056087392932,-0.30246196429086714,21.051365598382375,-15.503078764929887,0.05922986132405926,4.6351194579237145
2002,140429,0,0,13.35551330798479,6.367120821719393,0.2503125781445361,39.10930528999363,38.09353091140854,3.025291075795535,23.89459847036329,中部,-3.3459495579389547,-0.4485356539209337,0.2024446628137556,-0.15333181421830824,-0.10245828003916635,18.311377828957063,-12.383006690527429,0.03685784789678172,9.209759387497263
2003,140429,0,0,36.56184486373166,6.526215938991617,0.2732408117720901,31.42570590958185,48.7548217867613,3.044522437723423,22.12467211850023,中部,17.58016272886172,-0.44883272885989345,0.20223019014115967,-0.12392966545378374,-0.094868405099364,12.593956327410078,-3.6614134373273917,0.051376405924921285,6.9579421588195896
2004,140429,0,0,39.39207859993859,6.820276260197593,0.2562756613481628,22.67265779011244,50.77587251241727,3.044522437723423,21.1902952610654,中部,10.882438092552839,-0.503587772087559,0.1695692871632538,-0.10690263562440756,0.024894564294368985,4.204997414459335,-2.713861430071658,0.04657736081344247,5.9992073690571655
2005,140429,0,0,32.18061674008811,7.11411883025633,0.3220794012365766,13.88941873097752,62.16485184233005,2.995732273553991,20.38795498461615,中部,11.21404261170236,-0.5381699046524006,0.0946413332727639,-0.03503889736998999,0.11925905662848836,-3.753745476094643,9.720874673028346,-0.004968918546647123,4.315280367804441
2006,140429,0,0,24.36260623229462,7.482949766637579,0.4471830042596512,11.74299257764264,63.12190458486583,3.044522437723423,24.78124626558496,中部,1.8472774207797207,-0.5191865937711665,0.06666839541843206,0.09020654194890339,0.2604036276489677,-3.8022840157963746,8.420572867945642,0.039413553552389284,7.0517046301156245
2007,140429,0,1,37.93380678011523,7.79766096691158,0.4860774569797527,7.199839109740565,71.11588887079937,2.995732273553991,23.31855313688122,中部,10.996272878396509,0.3591173886826484,0.04500606637215905,0.1367871053640023,0.30284898253462755,-7.457603110495649,14.913645376206984,-0.01781020710081535,3.991290200827341
2008,140429,0,1,40.38274723139693,8.022688931150489,0.5309860506782698,4.693686290755241,68.66371026342776,3.020424886144363,21.22634141703622,中部,12.994020115110432,0.35745083784241716,0.010404941680995901,0.1944280961418493,0.24344846955140392,-9.00180075105807,11.109149634372564,-0.0016195958089540807,-1.3657076123075809
2009,140429,0,1,13.44543630198602,8.123233074922396,0.4550063550345996,5.957141914943369,60.3835522805082,3.044522437723423,21.22818272845554,中部,-5.75680840918942,0.2505615796032245,-0.009803700332863362,0.12877510557673566,0.11427775165382022,-6.32150389577646,3.186762247626598,0.013663882127313395,-4.061008293273774
2010,140429,0,1,33.64035622788825,8.224686802226767,0.4678516287912621,6.015225758660214,63.21017252856706,3.044522437723423,19.61304950623896,中部,5.054259335601398,0.17734041603215078,-0.010332145819153378,0.13554972165540294,0.0035261069655555454,-5.3611923963521955,4.251109089798026,0.0009851231015955463,-6.937494984200535
2011,140429,0,1,41.51718471860879,8.512276361690775,0.3991864860984831,4.872375838166443,68.71010363106703,3.044522437723423,18.48078518353435,中部,12.480969942778016,0.18150710399163353,-0.03925215624986834,0.048408324525808885,0.07965058906732629,-5.4104497988490365,7.694102120573326,-0.0004041529935193888,-8.540618731259443
2012,140429,0,1,17.53265602322206,8.486616156666164,0.4950018657082818,4.467697248094068,70.05393349309156,3.044522437723423,15.36787652338728,中部,-3.7797819444331053,0.16426572468128872,-0.042294752598752726,0.13786848791466794,-0.1294238865443118,-5.385950116168056,8.767600962024561,-0.005929202088185286,-12.401487644474331
2013,140429,0,1,3.726571718668533,8.750494501385342,0.421939814465646,4.374739356670507,68.24968286881304,3.044522437723423,19.26617369053518,中部,-13.56207733130729,0.15918363273678562,-0.04940700717143654,0.03390291334944653,-0.008947628962367806,-4.476198602982579,7.030317339326423,-0.011076279332857835,-9.489882370826102
2014,140429,0,1,-11.46062065133998,8.928166908762348,0.5450779819410242,5.104783252977994,61.40378680320811,3.044522437723423,25.87436465911746,中部,-26.160302054270158,0.14642115752259502,-0.07336838516757367,0.16257381903098359,0.08068712086474467,-3.192306460572277,1.984932442021262,-0.0145447018732991,-2.8079824852491106
2015,140429,0,1,-18.43607135387098,8.826196345571702,0.2043323520980023,6.194282385053114,49.47744159876134,3.044522437723423,28.53559941578809,中部,-30.46711881046859,0.14642115752259502,-0.08873822186305878,-0.15142326473789477,-0.16594836883379394,-1.8965476269197166,-8.291102767604729,-0.015407780373281986,-2.3677908847701574
2016,140429,0,1,2.846466644686229,8.82026339971432,0.2069057684056523,6.289877090134545,46.11487694517088,3.044522437723423,27.47950696888693,中部,-11.548064297797122,0.14642115752259502,-0.09450191062386569,-0.14121347178224877,-0.2402057068509993,-1.325077147952689,-10.482952990386593,-0.019317299504282986,-3.0604647291823373
2017,140429,0,1,10.52575336610387,8.997801110197654,0.1794794777108327,5.752651653691415,49.12952609854224,3.044522437723423,29.57155546266785,中部,-3.3157145944004536,0.13418635844852622,-0.10139729474621721,-0.16838858709494914,-0.13721310060822034,-0.5239407586619589,-6.490253697557735,-0.022761691251787116,-1.549681196828484
2018,140429,0,1,-0.457636404653711,9.158736015308444,0.2218821191654206,6.309994575086214,44.53365801413269,3.043760242564573,34.76235912231523,中部,-15.941946076563381,0.13414009509158364,-0.10196917324551685,-0.09733567782699672,-0.07218686272039583,0.5171345085070926,-10.402343230432717,-0.024601684522168765,1.9845175436785971
2019,140429,0,1,3.99520834007835,9.144255657290817,0.2528155220957278,6.774734395750332,42.24053784860558,3.041899954398998,32.54581673306773,中部,-12.797411691446397,0.13414009509158364,-0.10196917324551685,-0.07583452716221929,-0.16908254812717718,0.7489947991485171,-8.670929822812301,-0.02600059368983106,1.3100303951601837
2020,140429,0,1,29.97416020671835,9.325104679959344,0.2323005634067729,6.745218579234972,42.49587702456555,3.037689623314498,35.98896027174715,中部,10.953480317103788,0.13428739921167793,-0.10232945903528551,-0.0704581972086813,-0.023096374847931825,-0.640098274658192,-7.476481845570349,-0.029547975942853365,5.409674153060467
2021,140429,0,1,33.82835517018371,9.207650767893533,0.339845188041309,8.807596949992984,49.45841324788324,3.030133700271323,24.14323805959677,中部,13.861619394864697,0.11801674419544837,-0.09576916794266811,-0.007106571088835792,-0.08964643760504497,1.6751721377028141,-1.4407067082310132,-0.03490545770212862,-1.5503708469393505
2022,140429,0,1,36.41358820160367,9.67266279039612,0.5477747886356615,6.670926171778508,61.653979800519,3.044522437723423,29.10333053148673,中部,23.020864254559566,0.11050284360677654,-0.09381545318781648,0.20946880279980798,0.30654329532033725,-0.554300182229378,10.437064632528065,-0.019208494009890897,3.26796411536682
2001,140430,0,0,7.923076923076923,6.266083729126642,0.271203486423064,32.09359248273145,28.8390134622166,2.833213344056216,18.56292393536477,中部,2.145299545102792,0.33162168873640896,0.2139831243522171,0.04056674236549349,0.07027779527126318,-4.211566385332731,15.844491895655015,0.037394312852928435,-15.01155717974886
2002,140430,0,0,10.40627227369922,6.411455426468055,0.2094355839938879,30.8485076027783,29.28477567110944,2.844909383819407,19.65646705462737,中部,0.927336743099253,0.2787370733517936,0.2024446628137556,0.046813861496811715,0.04581328757440574,-4.556828033148155,15.703121277654084,0.04594970111672968,-14.335560860258504
2003,140430,0,0,13.1697869593286,6.589330959195791,0.2233904885150437,31.95282000166127,30.82315806960711,2.833213344056216,20.53991195282,中部,1.410632159782438,0.27843999841283384,0.20223019014115967,0.06724268115493806,0.07218357796972033,-1.4863377554003765,15.301806053999043,0.029540857453790474,-13.934006838880478
2004,140430,0,0,-0.1711351968054763,6.749311081459469,0.1906402922324075,34.48321177475524,22.19593928641829,2.833213344056216,23.83369472370064,中部,-21.45824836886745,0.22368495518516815,0.1695692871632538,0.0684846651256053,0.05786634842115514,1.4081432242122545,5.601088552409978,0.02474181234231165,-10.664582000327435
2005,140430,0,0,4.771428571428571,6.918520653252375,0.1565409683426443,35.38483128547371,15.73941246179754,2.833213344056216,26.79473585729433,中部,-8.9726182216334,0.1891028226203267,0.0946413332727639,0.0404453396018459,0.027597842489443514,3.134258903511667,0.19031850097644262,0.021985697151654198,-8.585127591537217
2006,140430,0,0,3.490591764385056,7.173101518279382,0.1629071551024091,32.2043852779953,11.70863201011987,2.833213344056216,33.38051924582857,中部,-11.802209711806068,0.20808613350156074,0.06666839541843206,0.046953362657429464,0.05449234215568112,2.0517005096664054,-6.097816498319703,0.017578005081258466,-3.656211221660606
2007,140430,0,0,15.99472990777339,7.502640869785583,0.1421247322993056,29.23241819261861,15.31289547767246,2.833213344056216,39.79699888943413,中部,-3.7202766586215543,0.08639011595537578,0.04500606637215905,0.033857050549323406,0.11176584827354066,-0.03243220250748838,-3.994464808439314,0.00914440859748598,1.1625471213604044
2008,140430,0,0,5.701953657428441,7.691205409480877,0.1419617008844387,23.63406418347865,19.59918767404813,2.844909383819407,45.78575511047876,中部,-14.464246123534274,0.08472356511514455,0.010404941680995901,0.046426416213786466,0.015901910746702205,-4.668831033224535,-1.0604897465264398,0.012338447062165785,3.886517249115114
2009,140430,0,0,16.7203954437997,7.870637681677901,0.1094616749388012,26.34211192707014,17.12564362285811,2.833213344056216,46.98130328353169,中部,4.740678067948037,-0.022165693124048088,-0.009803700332863362,0.024253095346705476,-0.03438067872576469,-0.5439420585395717,-3.1762632015428722,-0.008171666343817437,2.3849234297825315
2010,140430,0,0,13.88326275087461,8.107879510572833,0.0894612836365569,29.80248306997743,8.749059443190369,2.833213344056216,53.09349134687735,中部,-7.480306806088461,-0.09538685669512204,-0.010332145819153378,-0.0018179536335340264,-0.009344221823468753,3.8186567400751397,-13.315120787098039,-0.020850425369535255,7.235758024418012
2011,140430,0,0,23.589329021827,8.384448790619693,0.0819925899609197,26.81445191038845,13.52591424107752,2.890371757896165,59.77035902258491,中部,1.775641581320007,-0.09122016873563919,-0.03925215624986834,-0.02776290174598636,0.055759980861154544,1.9242180984830861,-10.595204060935558,0.034918712375298595,13.441766275771274
2012,140430,0,0,13.0690737833595,8.469425837331524,0.071466865574229,25.42216270505524,15.3712755272849,2.890371757896165,57.45028456645463,中部,-1.0208368489718862,-0.10846154804598401,-0.042294752598752726,-0.04464384235361671,-0.042677243014041556,0.9611071659032336,-9.020173795301483,0.02939366328063267,10.373731566573172
2013,140430,0,0,8.955223880597014,8.61753111494876,0.0661514186072222,26.05897302428121,14.61955356869469,2.890371757896165,60.93205548240914,中部,-1.1108978340550266,-0.11354363999048711,-0.04940700717143654,-0.08086281264320908,-0.03797405253404009,2.600626889738242,-9.7049287523113,0.02424658603596013,12.868810589028014
2014,140430,0,0,18.84889030476797,8.637324085977514,0.0743930316884755,25.1092173270982,13.48449421609648,2.890371757896165,52.03872343916645,中部,11.371736237161581,-0.12630611520467772,-0.07336838516757367,-0.06708846135579691,-0.1062187390551788,2.204719438658049,-9.039476936609747,0.02077816349551886,4.049187462780035
2015,140430,0,0,7.719799857040743,8.917097770357874,0.0612336643190081,25.90207710918672,12.35754496773308,2.833213344056216,60.03257467792261,中部,2.9112797357669193,-0.12630611520467772,-0.08873822186305878,-0.053499282651120694,0.02889001881728751,3.2038389223240076,-8.51611619015237,-0.0372433288444128,9.821995545344524
2016,140430,0,0,10.59223623092236,8.866963174416695,0.0728815105354374,25.02522102986936,15.37695329959178,2.833213344056216,51.3329899584119,中部,3.4202326237627863,-0.12630611520467772,-0.09450191062386569,-0.03421505978669542,-0.08956896928371369,2.8028586168922462,-4.32599342748508,-0.0411528479754138,1.485829428322788
2017,140430,0,0,5.790144753618841,8.915511251486114,0.0768373988877654,22.42474896326126,14.7390857503909,2.833213344056216,50.62404274122921,中部,-0.8287958715617058,-0.1385409142787465,-0.10139729474621721,-0.03000799605224829,-0.11556599645485055,1.5407483760180032,-3.9858108372284553,-0.04459723972291795,0.19561724971303115
2018,140430,0,0,15.41297412265154,9.119385303990988,0.0655569346698841,18.5533216030742,21.40163971117394,2.855492717139403,54.65141503424387,中部,7.15119178606565,-0.13858717763568912,-0.10196917324551685,-0.012638192456765066,-0.007600611172941065,-1.846946638394803,3.3605216750891485,-0.02339566475126297,2.5663846235873886
2019,140430,0,0,5.006450027642976,9.07051518398318,0.0746544268567291,17.89279441517153,19.57040269586124,2.851515422793582,47.81501208500475,中部,-4.563642668557993,-0.13858717763568912,-0.10196917324551685,-0.012972952535449793,-0.13888605856990446,-2.7403533563201656,5.553818232923978,-0.026911580099171058,-2.727963084922638
2020,140430,0,0,38.26488826488826,9.23161582121663,0.0724425863612159,17.15496961230968,18.58229327392745,2.849607632071855,53.72275835623442,中部,26.46673571059747,-0.13843987351559484,-0.10232945903528551,0.010706495611529837,-0.01264827072573483,-4.837755416473362,5.504817612272171,-0.028156421989420366,3.8362834055278934
2021,140430,0,0,26.30420985826105,9.129358627053914,0.0886885058783244,21.07771028105894,22.26601635234265,2.839078463508614,38.53454469037577,中部,13.560001418265813,-0.1547105285318244,-0.09576916794266811,-0.01724058338605224,-0.06400161557975323,-0.6621227061211095,8.26177960470901,-0.036487149268761565,-6.4662530481801985
2022,140430,0,0,5.711510116575104,9.380500036569911,0.0542836444470908,21.76887322887773,21.8321275957718,2.833213344056216,47.21446510233151,中部,-0.45868649514522003,-0.1622244291204962,-0.09381545318781648,-0.042999671522994526,0.11831750435903778,-0.06376130002003522,7.51009563626149,-0.04104404248102171,2.0719098541917544
2001,140431,0,0,9.36374549819928,6.345417038533605,0.3553410835709586,14.77264741021857,56.22789139550682,2.772588722239781,21.36013306158784,中部,-9.320089634740192,0.33162168873640896,0.2139831243522171,-0.3816998436424584,-0.3138193523943608,0.47688936547114774,-9.497513842310791,0.06815204911654676,16.29639779789985
2002,140431,0,0,16.68496158068057,6.489204931325317,0.2484557309540151,15.77746365105008,58.29967689822294,2.740840023925201,20.59571890145396,中部,-5.700031704884739,0.2787370733517936,0.2024446628137556,-0.4205701746989074,-0.33986766464091905,2.3815288384403854,-8.012861166488445,0.03326269930257711,15.114436837993729
2003,140431,0,0,114.455942301662,6.722629794855449,0.3516847172081829,7.537997317836388,79.57457904932201,2.772588722239781,12.38265534197586,中部,89.7907297471505,0.27843999841283384,0.20223019014115967,-0.3108672733077691,-0.2579480434432082,-3.891759615908496,11.322343362457913,0.06029859371740885,6.4194824017010275
2004,140431,0,0,49.81722474045913,7.172271073402078,0.407839525125371,5.92721334999196,71.60157844604707,2.70805020110221,12.08698771632504,中部,15.624053813431813,0.22368495518516815,0.1695692871632538,-0.22072028513727754,0.01739588329117648,-5.1384543772342655,2.2758440407827285,-0.009038972531641046,6.099456843722611
2005,140431,0,0,37.69275814952177,7.355854072839823,0.5025127768313459,4.781100841988595,75.84601083322904,2.70805020110221,10.49357335669211,中部,11.042653601494456,0.1891028226203267,0.0946413332727639,-0.11998703506529902,0.0015008050043043106,-5.460070716656687,7.566033201151926,-0.011795087722298491,3.624455759286204
2006,140431,0,0,3.331443152821095,8.143594899646445,0.7053410565876905,4.894155034256523,69.02561123545593,2.70805020110221,22.04847169779084,中部,-24.867416078335367,0.20808613350156074,0.06666839541843206,0.08298308098686444,0.5615552664501565,-3.249128910755611,-1.511720944239677,-0.016202779792694227,13.522487081727302
2007,140431,0,0,24.64672794622033,8.264758135466629,0.6862600398160226,5.365883841161588,67.54723077769222,2.70805020110221,20.02942470575294,中部,-7.974336375139958,0.08639011595537578,0.04500606637215905,0.07158817491019391,0.4104526568819994,-1.8895657306477478,-4.491013179675582,-0.024636376276466712,9.90571878910486
2008,140431,0,0,76.49001155687634,8.50589085023467,0.7688473032402876,2.598439386218002,70.74227007880577,2.740840023925201,14.84830810786721,中部,43.4177540209483,0.08472356511514455,0.010404941680995901,0.1669078354137889,0.3671568944279072,-3.6950550071684223,-2.648291013024833,-0.0003485547519867675,1.4598160979292105
2009,140431,0,0,5.316495166822575,8.706242068959618,0.7409465276053306,3.102852947691992,68.13039745005098,2.772588722239781,17.6943905881836,中部,-19.569279963994422,-0.022165693124048088,-0.009803700332863362,0.14933376485738847,0.3377932514833651,-1.773800214600957,-4.902393045606031,0.022586069919800947,1.6087565858600927
2010,140431,0,0,35.3160621761658,8.707927180932401,0.6943942320604064,2.739964373006338,73.393125923471,2.772588722239781,13.36854605962688,中部,1.0464348642373855,-0.09538685669512204,-0.010332145819153378,0.09671081163446897,0.1272729914635126,-1.2344611335791933,-1.4019379780734367,0.009907310894083123,-3.9784414114068114
2011,140431,0,0,28.76835218694615,8.915658860504157,0.708558864748286,2.28043647500663,76.23983026922517,2.772588722239781,12.74296139138172,中部,-5.951393008526191,-0.09122016873563919,-0.03925215624986834,0.09239918988553349,0.12353959367303145,-0.6003965135819719,-0.6121717040439445,0.008518034798968156,-5.074885504006274
2012,140431,0,0,18.37691797930366,9.195379006836022,0.7461046541135867,2.12484238211806,77.59336660972279,2.772588722239781,14.21708785291523,中部,-8.61905040799307,-0.10846154804598401,-0.042294752598752726,0.12358976302989459,0.21984546941786923,-0.3268123337171853,0.47103361588037895,0.002992985704302258,-4.348719295540578
2013,140431,0,0,-8.909654637843424,9.367445611362,0.7755088959988036,2.518722226484353,74.09359244462017,2.772588722239781,18.41427118557381,中部,-31.881834107460804,-0.11354363999048711,-0.04940700717143654,0.1220904815925258,0.2485099868066125,1.0697769152581447,-2.9617735476418545,-0.002154091540370281,-1.1382278563816741
2014,140431,0,0,-6.714571613167557,9.182596546667089,0.6937001195203762,2.551178349783831,71.0744663152641,2.772588722239781,16.38612725040486,中部,-27.097783435739295,-0.12630611520467772,-0.07336838516757367,0.04581444332025738,-0.024376735438191795,1.6560812846604416,-4.18038850869815,-0.005622514080811548,-3.0926628745559093
2015,140431,0,0,-6.954626845501537,9.034810698039182,0.5378346568138138,2.863777785770808,68.08323142219984,2.772588722239781,15.08906733328537,中部,-24.66920472174071,-0.12630611520467772,-0.08873822186305878,-0.0833024733121614,-0.31682751057399106,2.1749404222248554,-5.521313406941635,-0.006485592580794437,-6.610765947867077
2016,140431,0,0,14.91621430257258,8.995273491369142,0.4881972752212527,2.576430939742532,70.04142603633193,2.772588722239781,12.55409318036768,中部,-5.161847059552339,-0.12630611520467772,-0.09450191062386569,-0.12530347825672664,-0.4246891094038535,2.3634693500821777,-2.3924043620009594,-0.01039511171179543,-8.782321498295786
2017,140431,0,0,31.87354850940803,9.240772579096385,0.6689118731205742,1.939497001045628,75.01717712672585,2.772588722239781,12.06928217537426,中部,12.348550129262138,-0.1385409142787465,-0.10139729474621721,0.05566229502471404,-0.2537351259171671,3.0648972371191334,3.561396867850469,-0.013839503459299563,-9.848397464716268
2018,140431,0,0,-10.25373778033353,9.32947157564891,0.6736020445012362,2.21379229027156,69.75690082090189,2.77121277605985,14.63677429060496,中部,-31.42157787188476,-0.13858717763568912,-0.10196917324551685,0.08900273421874055,-0.26094479658760694,3.822924872119318,-1.015100886438928,-0.016293247750762505,-8.937510268625871
2019,140431,0,0,4.625365423891714,9.432930774940344,0.6638353132595262,1.934112547482637,68.64308913470411,2.762601515706713,15.3076054982786,中部,-17.850785027274593,-0.13858717763568912,-0.10196917324551685,0.0698037507115008,-0.23990092468532734,3.3103655993077017,1.895621000510821,-0.02444312910598662,-6.724623820223143
2020,140431,0,0,14.60613947791472,9.482594442028352,0.6503225868484563,2.045806238158611,67.5328962497756,2.762727762392906,15.43041454690043,中部,-10.098070831341406,-0.13843987351559484,-0.10232945903528551,0.08218231294292384,-0.22510010698660018,2.0624820326923254,1.7245369168642934,-0.023653933588315964,-5.9453145523804505
2021,140431,0,0,47.30478925923452,9.615414745583466,0.7685890029225855,2.696808456932847,72.9617943721414,2.753660712354262,11.88413113496158,中部,21.654523064273942,-0.1547105285318244,-0.09576916794266811,0.15625573050236236,-0.041375954122788515,2.9663762930695565,6.226673953251731,-0.030522542343060274,-4.605920752168736
2022,140431,0,0,54.33425535452471,10.00917551457754,0.8618136935153737,1.733006048986357,81.15831625720035,2.772588722239781,11.6685924476578,中部,35.258000987839026,-0.1622244291204962,-0.09381545318781648,0.25812619438944195,0.28356252529407977,1.9097723434053502,14.105400626434008,-0.010286306217403344,-4.963216949056306
2001,140521,0,0,3.766651355075792,6.305840712172587,0.5132574111101452,15.92478771589802,44.27823405326109,3.044522437723423,12.31729646960563,中部,-11.70099786510391,0.33162168873640896,0.2139831243522171,-0.20792677323949874,-0.26533665648853655,0.6415513343207524,-20.674079716626704,0.072180446905365,11.138746514660886
2002,140521,0,0,12.15139442231076,6.570583768799933,0.3547334058759521,13.03859333745295,49.89139186937063,3.025291075795535,13.76701683426025,中部,-7.017412950494775,0.2787370733517936,0.2024446628137556,-0.29843575691319746,-0.17042980489946047,-1.3448198119865904,-15.648054727410921,0.049808433478087485,12.17092007954326
2003,140521,0,0,15.19636865995658,6.767288326240801,0.36414949583516,11.87633057480832,53.75682294751333,3.044522437723423,14.60470923438926,中部,-6.252657981795151,0.27843999841283384,0.20223019014115967,-0.2825457518170191,-0.1252304897910137,-0.5409046957664105,-13.722321271420935,0.06432699150622707,12.526721602857666
2004,140521,0,0,62.8576323453829,7.130822636917515,0.4259753124047547,8.86661261394069,56.67674012923516,3.044522437723423,12.8979631950075,中部,31.880647331115355,0.22368495518516815,0.1695692871632538,-0.18672775499412084,0.06400646907345704,-3.1865334501153786,-11.875902808099347,0.05952794639474824,10.79561763114831
2005,140521,0,0,7.847675152535241,7.33743282247057,0.4947632622706991,7.622332183735693,55.52920114323623,3.044522437723423,14.66395852360765,中部,-15.586243482732302,0.1891028226203267,0.0946413332727639,-0.11187980676217277,0.07113857690189378,-3.6063177117394334,-11.977685020911055,0.05677183120409079,11.680026234944986
2006,140521,0,0,122.1322668747561,8.260788277550223,0.7563752276867031,3.962369107947356,77.45386303480063,3.044522437723423,16.55612541185532,中部,97.14959355635938,0.20808613350156074,0.06666839541843206,0.14987399494964992,0.7668076666207772,-5.168393173894624,7.689622323034862,0.05236413913369505,11.915326104535021
2007,140521,0,0,7.851402977209854,7.814649621787136,0.6291218827510623,4.084388122178114,77.06461870582064,3.044522437723423,9.780153860329722,中部,-21.553475431390662,0.08639011595537578,0.04500606637215905,0.030306760709006626,0.04840316546934923,-4.158539786461068,5.799466216382664,0.04393054264992258,3.5416332524248864
2008,140521,0,0,38.13769797646675,8.016030872095016,0.6538762100696937,3.523459223778774,78.09433038819196,3.030133700271323,8.500960549024605,中部,8.281626353298456,0.08472356511514455,0.010404941680995901,0.06779348510696796,-0.034644061444903645,-3.757513506437496,5.476860764291188,0.0210398038993116,-1.0023461521701522
2009,140521,0,0,12.22883753831644,8.243608113183365,0.6598762958882155,3.375710823296823,78.31909178364724,3.044522437723423,9.616266791563673,中部,-9.440751679740798,-0.022165693124048088,-0.009803700332863362,0.08412027600404633,-0.0367816820260454,-2.488420675825971,6.05939275592006,0.02661446770861916,-2.5841819020165953
2010,140521,0,0,21.75591564461486,8.471667692423557,0.620829886271891,3.892674071763869,78.04650576973826,3.044522437723423,10.02876872266072,中部,-9.297525754553789,-0.09538685669512204,-0.010332145819153378,0.039003208709726546,-0.020927474778489014,-1.0692297716515073,4.024533336123652,0.013935708682901327,-3.43303343962973
2011,140521,0,0,48.07057656219668,8.610961056923966,0.6269575623038102,2.989001689730437,77.84358080444315,3.044522437723423,7.895587256639107,中部,16.567017279484112,-0.09122016873563919,-0.03925215624986834,0.02665463030483065,-0.09309918764031748,-0.8793096356880105,1.7646702991038719,0.012546432587786363,-6.037074330005647
2012,140521,0,0,11.0988098533075,8.808724987022766,0.6441724775864522,2.936540757568403,76.63265926873136,3.044522437723423,8.635908641500414,中部,-12.680972621229458,-0.10846154804598401,-0.042294752598752726,0.03751432936653307,-0.07874952812854484,-0.5025922950966876,0.28341774281877796,0.007021383493120469,-6.044713198212154
2013,140521,0,0,2.327380484095141,9.031572493381526,0.595320658455897,3.113248745236685,74.55489552113805,3.044522437723423,10.50609285547639,中部,-17.42861307276247,-0.11354363999048711,-0.04940700717143654,-0.04224101308660777,0.0006958910929823539,0.6768250971806311,-1.7273790031941425,0.0018743062484479279,-5.161220877735851
2014,140521,0,0,2.786996578721441,9.158694383820547,0.6076300590208126,3.144226735269525,73.38362687998774,2.995732273553991,11.02115706104799,中部,-14.380029331090524,-0.12630611520467772,-0.07336838516757367,-0.0243988743155333,0.03978012398210968,1.2616513333162904,-1.0981364760446795,-0.050384280461425485,-4.57244775516954
2015,140521,0,0,0.012466340879625,9.249190824283684,0.530744554474493,3.293123051340076,71.90639829435965,2.995732273553991,12.04298621436229,中部,-14.485925622599774,-0.12630611520467772,-0.08873822186305878,-0.07453583278770921,-0.01438836206264702,1.61680735096428,-0.9250550668520017,-0.051247358961408376,-5.771661758046918
2016,140521,0,0,-0.5285069678159201,9.114082743484063,0.6446880195545182,3.485765334501997,69.72286270773964,2.995732273553991,10.55784916212482,中部,-17.390382417181073,-0.12630611520467772,-0.09450191062386569,0.04704400894031187,-0.21782083502208935,2.285325408011798,-1.9378762226634167,-0.05515687809240937,-6.893380207795406
2017,140521,0,0,10.0724292624245,9.240389345326374,0.6181871994798667,3.303535233883493,69.2824765063571,2.995732273553991,10.85056200479086,中部,-6.236383204961615,-0.1385409142787465,-0.10139729474621721,0.020794364247779508,-0.16605933742033507,3.441457133127154,-1.4002122845884541,-0.058601269839913525,-7.181932326556428
2018,140521,0,0,19.93169398907104,9.38757489920205,0.6652359625973079,3.49805563995567,71.17826688554835,3.00652383463219,10.55235563755118,中部,1.9800398102795773,-0.13858717763568912,-0.10196917324551685,0.09649339517858528,-0.11478245076762332,4.119709884973581,1.179356646137367,-0.048887506873246035,-9.13674361293641
2019,140521,0,0,-4.358886737289745,9.541416397708764,0.670632446969562,3.413253223501417,74.2986476907262,3.003750045147574,12.79759123472014,中部,-23.61885127569628,-0.13858717763568912,-0.10196917324551685,0.0924576272853097,-0.04335627965006464,3.802027938496637,8.324271024462744,-0.05119991735994944,-5.349452775038363
2020,140521,0,0,14.43586486164596,9.499098098888078,0.605887535089291,4.097926606546488,74.16174872335958,2.999226162808247,11.79197132824746,中部,-7.052159534850391,-0.13843987351559484,-0.10232945903528551,0.05360400404753151,-0.12053742786003149,3.127124064250358,9.126480858378104,-0.055060850867798654,-5.698572462290182
