county_code,lon,lat,name,level
610527,109.594309,35.177291,白水县,district
610528,109.187174,34.746679,富平县,district
610581,110.452391,35.475238,韩城市,district
610582,110.08952,34.565359,华阴市,district
610602,109.49069,36.596291,宝塔区,district
610603,109.325341,36.86441,安塞区,district
610621,110.012961,36.578306,延长县,district
610622,110.190314,36.882066,延川县,district
610625,108.768898,36.823031,志丹县,district
610626,108.176976,36.924852,吴起县,district
610627,109.34961,36.277729,甘泉县,district
610628,109.384136,35.996495,富县,district
610629,109.435712,35.762133,洛川县,district
610630,110.175537,36.050391,宜川县,district
610631,109.83502,35.583276,黄龙县,district
610632,109.262469,35.580165,黄陵县,district
610681,109.675968,37.14207,子长市,district
610702,107.028233,33.077674,汉台区,district
610703,106.942393,33.003341,南郑区,district
610722,107.329887,33.153098,城固县,district
610723,107.549962,33.223283,洋县,district
610724,107.765858,32.987961,西乡县,district
610725,106.680175,33.155618,勉县,district
610726,106.25739,32.830806,宁强县,district
610727,106.153899,33.329638,略阳县,district
610728,107.89531,32.535854,镇巴县,district
610729,106.924377,33.61334,留坝县,district
610730,107.988582,33.520745,佛坪县,district
610802,109.74791,38.299267,榆阳区,district
610803,109.292596,37.964048,横山区,district
610822,111.069645,39.029243,府谷县,district
610824,108.80567,37.596084,靖边县,district
610825,107.601284,37.59523,定边县,district
610826,110.265377,37.507701,绥德县,district
610827,110.178683,37.759081,米脂县,district
610828,110.493367,38.021597,佳县,district
610829,110.739315,37.451925,吴堡县,district
610830,110.12146,37.087702,清涧县,district
610831,110.03457,37.611573,子洲县,district
610881,110.497005,38.835641,神木市,district
610902,109.029098,32.690817,汉滨区,district
610921,108.510946,32.891121,汉阴县,district
610922,108.250512,33.038512,石泉县,district
610923,108.313714,33.312184,宁陕县,district
610924,108.537788,32.520176,紫阳县,district
610925,108.900663,32.31069,岚皋县,district
610926,109.361865,32.387933,平利县,district
610927,109.526437,31.883395,镇坪县,district
610928,109.368149,32.833567,旬阳市,district
610929,110.114186,32.809484,白河县,district
611002,109.937685,33.869208,商州区,district
611021,110.145716,34.088502,洛南县,district
611022,110.33191,33.694711,丹凤县,district
611023,110.885437,33.526367,商南县,district
611024,109.880435,33.530411,山阳县,district
611025,109.151075,33.423981,镇安县,district
611026,109.111249,33.682773,柞水县,district
620102,103.841032,36.049115,城关区,district
620103,103.784326,36.06673,七里河区,district
620104,103.622331,36.100369,西固区,district
620105,103.724038,36.10329,安宁区,district
620111,102.861814,36.344177,红古区,district
620121,103.262203,36.734428,永登县,district
620122,103.94933,36.331254,皋兰县,district
620123,104.114975,35.84443,榆中县,district
620302,102.187683,38.513793,金川区,district
620321,101.971957,38.247354,永昌县,district
620402,104.17425,36.545649,白银区,district
620403,104.819207,36.72921,平川区,district
620421,104.686972,36.561424,靖远县,district
620422,105.054337,35.692486,会宁县,district
620423,104.066394,37.193519,景泰县,district
620502,105.724477,34.578645,秦州区,district
620503,105.897631,34.563504,麦积区,district
620521,106.139878,34.75287,清水县,district
620522,105.6733,34.862354,秦安县,district
620523,105.332347,34.747327,甘谷县,district
620524,104.891696,34.721955,武山县,district
620525,106.212416,34.993237,张家川回族自治县,district
620602,102.634492,37.93025,凉州区,district
620621,103.090654,38.624621,民勤县,district
620622,102.898047,37.470571,古浪县,district
620623,103.142034,36.971678,天祝藏族自治县,district
620702,100.454862,38.931774,甘州区,district
620721,99.617086,38.837269,肃南裕固族自治县,district
620722,100.816623,38.434454,民乐县,district
620723,100.166333,39.152151,临泽县,district
620724,99.81665,39.376308,高台县,district
620725,101.088442,38.784839,山丹县,district
620802,106.684223,35.54173,崆峒区,district
620821,107.365218,35.335283,泾川县,district
620822,107.620587,35.064009,灵台县,district
620823,107.031253,35.304533,崇信县,district
620825,106.041979,35.203428,庄浪县,district
620826,105.733489,35.525243,静宁县,district
620881,106.649308,35.215341,华亭市,district
620902,98.511155,39.743858,肃州区,district
620921,98.902959,39.983036,金塔县,district
620922,95.780591,40.516525,瓜州县,district
620923,94.87728,39.51224,肃北蒙古族自治县,district
620924,94.337642,39.631642,阿克塞哈萨克族自治县,district
620981,97.037206,40.28682,玉门市,district
620982,94.664279,40.141119,敦煌市,district
621002,107.638824,35.733713,西峰区,district
621021,107.885664,36.013504,庆城县,district
621022,107.308754,36.569322,环县,district
621023,107.986288,36.457304,华池县,district
621024,108.019865,35.819005,合水县,district
621025,108.361068,35.490642,正宁县,district
621026,107.921182,35.50201,宁县,district
621027,107.195706,35.677806,镇原县,district
621102,104.62577,35.579764,安定区,district
621121,105.250102,35.208922,通渭县,district
621122,104.637554,35.003409,陇西县,district
621123,104.211742,35.133023,渭源县,district
621124,103.862186,35.376233,临洮县,district
621125,104.466756,34.848642,漳县,district
621126,104.039882,34.439105,岷县,district
621202,104.929866,33.388155,武都区,district
621221,105.734434,33.739863,成县,district
621222,104.682448,32.942171,文县,district
621223,104.394475,34.042655,宕昌县,district
621224,105.609534,33.328266,康县,district
621225,105.299737,34.013718,西和县,district
621226,105.181616,34.189387,礼县,district
621227,106.085632,33.767785,徽县,district
621228,106.306959,33.910729,两当县,district
622901,103.211634,35.59941,临夏市,district
622921,102.993873,35.49236,临夏县,district
622922,103.709852,35.371906,康乐县,district
622923,103.319871,35.938933,永靖县,district
622924,103.576188,35.481688,广河县,district
622925,103.350357,35.425971,和政县,district
622926,103.389568,35.66383,东乡族自治县,district
622927,102.877473,35.712906,积石山保安族东乡族撒拉族自治县,district
623001,102.91149,34.985973,合作市,district
623021,103.353054,34.69164,临潭县,district
623022,103.508508,34.588165,卓尼县,district
623023,104.370271,33.782964,舟曲县,district
623024,103.221009,34.055348,迭部县,district
623025,102.075767,33.998068,玛曲县,district
623026,102.488495,34.589591,碌曲县,district
623027,102.520743,35.200853,夏河县,district
630102,101.796095,36.616043,城东区,district
630103,101.784554,36.621181,城中区,district
630104,101.763649,36.628323,城西区,district
630105,101.761297,36.648448,城北区,district
630106,101.569475,36.500419,湟中区,district
630121,101.684183,36.931343,大通回族土族自治县,district
630123,101.263435,36.684818,湟源县,district
630202,102.402431,36.480291,乐都区,district
630203,102.104295,36.502714,平安区,district
630222,102.804209,36.329451,民和回族土族自治县,district
630223,101.956734,36.83994,互助土族自治县,district
630224,102.262329,36.098322,化隆回族自治县,district
630225,102.486534,35.847247,循化撒拉族自治县,district
632221,101.618461,37.376627,门源回族自治县,district
632222,100.249778,38.175409,祁连县,district
632223,100.90049,36.959542,海晏县,district
632224,100.138417,37.326263,刚察县,district
632301,102.017604,35.516337,同仁市,district
632322,102.031953,35.938205,尖扎县,district
632323,101.469343,35.036842,泽库县,district
632324,101.611877,34.734522,河南蒙古族自治县,district
632521,100.619597,36.280286,共和县,district
632522,100.579465,35.254492,同德县,district
632523,101.431856,36.040456,贵德县,district
632524,99.986963,35.58909,兴海县,district
632525,100.74792,35.587085,贵南县,district
632621,100.243531,34.473386,玛沁县,district
632622,100.737955,32.931589,班玛县,district
632623,99.902589,33.966987,甘德县,district
632624,99.651715,33.753259,达日县,district
632625,101.484884,33.430217,久治县,district
632626,98.211343,34.91528,玛多县,district
632701,97.008762,33.00393,玉树市,district
632722,95.293423,32.891886,杂多县,district
632723,97.110893,33.367884,称多县,district
632724,95.616843,33.852322,治多县,district
632725,96.479797,32.203206,囊谦县,district
632726,95.800674,34.12654,曲麻莱县,district
632801,94.905777,36.401541,格尔木市,district
632802,97.370143,37.374555,德令哈市,district
632803,90.855955,38.247117,茫崖市,district
632821,98.479852,36.930389,乌兰县,district
632822,98.089161,36.298553,都兰县,district
632823,99.02078,37.29906,天峻县,district
632825,95.357233,37.853631,海西蒙古族藏族自治州直辖,district
